x,y,z,g
-0.37311829,-43.02938995,5.92801279,187
-0.74368561,-42.85285339,5.92917627,187
11.9492923,-56.60014567,9.02728981,213
11.79432404,-56.73191271,9.06096882,213
6.5829755,-44.97852478,7.06832737,196
5.41868317,-46.25766144,7.39088387,199
5.02699005,-46.39935455,7.44412083,200
2.99242126,-45.80931244,7.46840805,200
1.95983612,-46.75184784,7.72904629,202
1.12462341,-59.21582622,10.24041313,223
0.80161774,-42.28374634,6.940844,195
-1.59497345,-51.49781237,8.94470257,212
-1.71942413,-51.11431274,8.87992138,212
-1.8497876,-50.84780273,8.83864731,211
-7.51727188,-33.99195251,6.11580462,188
6.36466038,-46.49409637,8.78053516,211
5.86413395,-45.72512207,8.63157028,210
6.88344299,-56.69701586,11.11486572,231
6.78155243,-58.95762474,11.64540047,235
4.51118195,-43.96597443,8.30689091,207
2.862836,-41.27745209,7.7924971,203
2.45595276,-46.70935211,9.08690113,213
2.46857941,-57.99980757,11.71570534,236
-0.93297852,-30.35234985,5.55300325,184
-3.61506927,-45.46476898,9.31385559,215
-7.55248917,-33.61643372,7.03273338,196
8.93165314,-36.01882324,-0.87782064,130
8.38256561,-36.2509552,-0.82558694,130
8.19202148,-36.32039032,-0.80757013,130
7.91401398,-36.45092926,-0.78194251,130
7.73035919,-36.53600464,-0.76518407,130
7.22694122,-36.5670639,-0.71698728,131
6.49006474,-55.11933336,12.51679367,242
2.76115906,-45.08294067,10.05125755,222
2.74879944,-48.14021454,10.87775177,229
2.48253357,-44.46997223,9.90570206,220
-1.17642487,-30.96115265,0.85112185,144
4.53569519,-42.15581665,10.42608017,225
4.50178253,-44.54546509,11.16238922,231
3.84607422,-44.48024139,11.18304199,231
1.93325531,-44.30937347,11.265037,232
-7.67192746,-32.79366455,8.83390373,211
3.61815369,-46.45086823,2.1225316,155
0.69991028,-59.23359524,3.03388304,162
-1.1305188,-53.80698595,2.87755364,161
-1.27334106,-53.40761003,2.86640138,161
-1.41211975,-52.99843798,2.85455483,161
-1.55121887,-52.63009844,2.84477395,161
-1.8060025,-51.9026967,2.82422894,161
-1.92881287,-51.52133427,2.81256646,161
-2.04867065,-51.13560638,2.80044526,160
-2.16850555,-50.78143463,2.79001111,160
-0.73980225,-31.98337708,1.67044109,151
-1.07616699,-32.02797089,1.69722957,151
-1.36088837,-30.22528992,1.62015051,151
-7.77417255,-32.38470612,9.73412746,219
12.59053528,-58.16401503,6.50124163,192
7.83478271,-52.88532457,5.82138723,186
6.51203739,-56.71216807,6.2912578,190
-1.25208557,-53.02179966,5.79305357,186
-1.38318146,-52.60126696,5.74005884,185
-1.51543701,-52.24768267,5.69539351,185
-1.90635193,-51.11218414,5.55240149,184
-2.7485379,-29.5677887,2.86895627,161
-3.29715193,-29.62553558,2.87315434,161
13.9601413,-57.58644698,8.23766846,206
5.89790928,-44.40693054,6.04217524,188
5.57187378,-55.95579753,7.88553757,203
4.17019379,-46.74112854,6.40053648,191
3.61456787,-46.44437561,6.34899324,190
7.16685211,-44.18097076,7.31728214,199
6.91305267,-44.28245697,7.33284325,199
4.52291595,-46.31038055,7.6969685,202
3.64376556,-45.14677582,7.45995277,200
7.73250305,-31.37565002,-1.00779118,128
7.51641571,-31.2219101,-0.99156252,129
7.32397949,-31.11436615,-0.97858777,129
6.85914337,-30.90381775,-0.9502112,129
5.91184055,-30.67006073,-0.90529741,129
3.52218353,-29.57925568,-0.79456821,130
3.36134064,-29.42823944,-0.7846972,130
9.92683899,-56.40352092,11.52121109,234
6.61076176,-46.70417938,9.20550579,214
5.68303406,-45.82305298,8.98402637,213
6.68793976,-56.94828258,11.58106178,234
4.85161316,-42.0008255,8.08336395,205
5.49889862,-55.38215861,11.19878525,231
3.50620758,-41.62565765,7.97670692,204
-0.47534454,-46.84757385,9.16528553,214
-1.56489075,-51.22538147,10.18289131,223
-0.6928891,-30.10751495,5.27601046,181
-1.15518463,-30.49913177,-0.09155947,136
6.97617065,-45.46260986,10.30924171,224
6.19508945,-45.69577179,10.35202927,224
6.14103519,-46.29501495,10.51164383,225
5.50545227,-45.51378021,10.28728622,224
4.36093628,-41.95313416,9.30682987,215
3.75270569,-41.86234436,9.27184624,215
0.60583984,-45.74769745,10.28963226,224
-7.72399021,-32.96695862,7.01354355,196
5.48991119,-34.68985901,0.76157087,143
2.51149475,-44.1404892,11.21322769,231
-2.07335938,-51.1791626,2.55642003,158
-2.1999234,-50.83192596,2.53651589,158
-2.55475128,-49.88172302,2.48133821,158
-2.67158735,-49.52920685,2.46106786,158
-2.985865,-48.50803528,2.40205544,157
-3.10319794,-48.23931274,2.38603181,157
-2.55711639,-49.43682251,3.89480585,170
-2.66939009,-49.11844025,3.86558241,169
-2.7764386,-48.76807556,3.83352369,169
-3.30830658,-47.23217926,3.69211668,168
-3.40974653,-46.94767151,3.66584677,168
-2.00036896,-31.02061615,2.25537366,156
-7.23421753,-33.90620575,10.31830734,224
9.95123779,-53.37188921,6.52435583,192
9.60885345,-53.23721561,6.49345964,192
9.5440799,-57.57740245,7.0614056,196
8.79555237,-54.19120226,6.58772177,192
7.28728973,-47.71575317,5.67898649,185
7.4413501,-52.664713,6.33584112,190
4.55949127,-58.16759715,6.9545874,195
-1.36840332,-52.64336596,6.02242178,188
-3.38084686,-31.42074738,3.16533274,164
-3.13716352,-29.81772766,2.96201605,162
6.68848145,-44.97571716,6.60288614,192
6.44875919,-47.93998871,7.08758205,197
6.13744175,-47.64813385,7.02574009,196
3.35857117,-45.26754913,6.5162639,192
2.97687256,-48.09906158,6.97598881,196
1.97865784,-41.90583191,5.9021892,187
1.78957092,-43.92749176,6.23405642,189
1.64279663,-42.40358124,5.97362989,187
-0.15521515,-46.34281311,6.57235712,192
-0.30047882,-43.45979462,6.08494753,188
7.65250122,-57.1412147,10.43814796,225
3.74528992,-42.51895294,7.29271835,198
3.95966827,-47.01759491,8.21668285,206
3.34161865,-41.76819763,7.12330097,197
3.30898773,-45.10431824,7.80084747,203
0.24117767,-44.23150024,7.51108021,200
-0.09987152,-47.03245697,8.07031197,205
-0.48879517,-46.62905273,7.9759602,204
-2.01110352,-29.81946716,4.51842016,175
9.30068695,-37.6978775,-0.82086196,130
8.74696838,-37.22876129,-0.7994329,130
8.2077533,-36.74994812,-0.77856698,130
7.32357513,-35.99706421,-0.7475473,131
1.9858371,-31.10540161,-0.61301055,132
1.43889343,-30.44413147,-0.60072055,132
1.14410889,-30.2028595,-0.59991374,132
0.92232239,-29.97364197,-0.59769311,132
8.14467346,-56.06597338,11.99620766,238
6.90787231,-55.74981127,11.85558838,237
6.35185062,-56.85472331,12.09233994,239
3.13636505,-45.19507751,9.14777607,214
2.54987823,-46.97373352,9.55099529,217
1.19408142,-47.14747772,9.54141277,217
-0.54222382,-46.40397797,9.30645412,215
-3.61659468,-45.39476929,8.99052662,213
7.07785522,-45.51503143,10.80569977,228
5.31300842,-45.27214203,10.63563484,227
5.0074588,-46.12097321,10.85425323,228
2.36508667,-47.16354523,11.01909203,230
-3.57007874,-45.46388397,10.3814978,224
5.46406281,-36.1779953,1.16962666,147
4.36460602,-40.48889313,1.26001781,147
-1.58404053,-46.74131165,1.22751945,147
-1.93858612,-43.29142914,1.12165684,146
1.86714661,-45.31352386,11.87293762,237
-7.77710641,-32.92996368,7.93403381,204
-2.47133863,-50.04685364,2.72725839,160
-2.58058393,-49.66034851,2.69936818,160
-1.23324097,-30.60540161,1.57962269,150
0.53269684,-58.3343719,5.08422464,180
-0.982005,-53.87080584,4.60175985,176
-1.25733459,-53.13189135,4.52104658,175
-1.52821625,-52.35175524,4.43641085,174
-1.78481567,-51.62471209,4.35729975,174
-3.04722107,-47.9913269,3.96265787,170
-3.15276564,-47.6850296,3.92929644,170
-3.54720581,-46.48947296,3.80006117,169
-3.64985884,-46.19250641,3.76773447,169
-3.74999512,-45.94683228,3.74049849,168
10.92530548,-55.92669902,5.88352865,186
10.49928772,-56.31434093,5.93351549,187
9.68300354,-56.62683306,5.97746176,187
2.39297974,-50.621492,5.33136076,182
0.38461029,-57.96026442,6.25007338,190
-1.62106598,-51.96454058,5.55742163,184
-1.75579346,-51.60050402,5.51581663,183
-1.99089325,-50.89507446,5.43450064,183
-2.35192335,-49.89681396,5.32026094,182
-0.67654694,-29.7563797,2.85407704,161
13.7183963,-57.76016829,7.87477249,203
6.84193909,-46.60232697,6.14534563,189
6.06416904,-44.81703339,5.8705377,186
5.6744281,-46.95201263,6.20593637,189
2.59000885,-41.11189423,5.32023901,182
2.61376678,-44.5479599,5.85801882,186
2.16058838,-42.06421814,5.47484392,183
1.95296967,-43.02586517,5.62828154,184
1.23792755,-45.72748718,6.06201166,188
-0.95515717,-53.73600254,7.35365719,199
7.88118469,-46.92564545,7.57593769,201
5.25356781,-47.9050766,7.76330704,202
2.62986481,-44.64682922,7.15562576,197
-0.34549225,-46.66455231,7.59046501,201
-0.8526944,-30.03692017,4.40218443,174
7.27652466,-29.85616455,-1.0265185,128
6.96326172,-29.83028564,-1.00816312,128
6.06292545,-29.59861145,-0.95172801,129
5.28033173,-29.42883453,-0.90830008,129
4.97613251,-29.35031281,-0.89173665,129
9.97515594,-56.57139788,11.18629593,231
6.02317631,-46.08052979,8.77306122,211
5.58446228,-45.76912842,8.70048088,210
3.87289917,-42.62893829,7.9849152,204
-0.556651,-45.6508194,8.73697704,210
-0.86937225,-46.54075012,8.94755119,212
-1.44629181,-51.61431322,10.12233681,222
-1.41198242,-46.68943176,8.99472755,213
4.08245575,-42.02973328,9.07434887,213
2.63954651,-47.60346375,10.56254715,226
-7.97084308,-32.38928375,6.97353024,196
1.41436493,-45.29740295,11.33266968,232
-2.90920485,-48.88343964,2.38839597,157
-1.20109833,-30.80726776,1.44896931,149
9.62669098,-59.21183989,4.49424356,175
5.89805424,-47.72052155,3.56261534,167
-9.24426918,-29.4789978,2.2139346,156
-7.94362557,-31.87101898,9.68664307,218
13.97703278,-57.3057426,6.95062584,195
10.37611877,-57.7944586,7.41970009,199
10.02261841,-57.78391109,7.45633549,200
6.0286237,-43.6806427,5.53818697,184
5.14391052,-47.08536682,6.20486444,189
3.12788116,-49.41439972,6.82008928,194
2.79624664,-44.78719482,6.0829553,188
2.37267029,-43.02208099,5.83531565,186
1.97853577,-41.72612915,5.66306585,185
1.68929779,-47.01601563,6.58099932,192
0.53492462,-45.62646637,6.47988791,191
0.38673889,-41.73238525,5.84534735,186
-0.90763367,-53.69017992,7.99487823,204
10.90678131,-56.76526103,8.94223637,212
9.95078766,-56.27469096,8.941091,212
7.59367859,-47.0287796,7.31114334,199
4.585065,-43.82840118,6.98167938,196
-2.27868116,-49.51931915,8.92771,212
8.74967682,-34.61033783,-0.95047299,129
8.19279968,-35.67319641,-0.86952176,130
3.45551788,-45.254953,10.07218117,222
2.23485291,-47.67392883,10.88076347,229
-1.85332001,-46.60934601,1.59063286,150
-1.71972931,-43.63985596,1.50029367,150
-1.86818207,-43.89371643,1.52222485,150
-2.29603804,-43.47612915,1.55469698,150
-2.51762617,-43.31445465,1.57262177,150
-2.73102034,-43.09964905,1.58954662,150
-6.0289222,-37.58296356,10.33349937,224
-6.78688729,-35.36953125,9.77909416,219
-4.72036255,-42.69316254,2.97839731,162
-8.18885303,-31.21128235,9.69440407,218
9.46477234,-58.57728801,4.08337969,171
-2.55381287,-49.33913574,4.57352633,175
-1.3453244,-30.07663879,2.59466142,159
4.76850616,-45.51931915,4.67870897,176
1.00658905,-59.31311209,6.91843218,195
0.67775452,-58.33677504,6.82743448,194
-0.26459015,-30.16053925,3.23003191,164
13.19183838,-57.56685481,8.73565716,210
5.83313572,-45.73865662,7.24783653,198
4.91396057,-45.51016388,7.32083458,199
4.72864258,-47.85106812,7.82826942,203
5.28963196,-56.20025859,9.47862095,217
2.09743225,-44.97335968,7.58190197,201
-0.84660614,-53.49833117,9.73740524,219
-0.85032166,-46.05532227,8.20059723,206
-1.36318481,-51.87060747,9.47061104,217
-1.3814267,-46.03769836,8.26834911,207
-1.98060883,-50.15117798,9.19931358,214
-6.55225671,-36.53724823,7.0197205,196
2.7295047,-47.552034,9.44059891,216
-1.08394135,-45.74085388,9.51684135,217
8.36707794,-33.81511841,-0.97252907,129
4.19479095,-46.47376404,10.37932533,224
1.5409137,-45.02139435,10.32262749,224
1.15755951,-44.73825226,10.29499573,224
-1.35068024,-47.01533661,1.71911353,151
-1.86210907,-48.52495728,1.82307977,152
-2.01340759,-48.70730743,1.8464095,152
-2.423365,-50.07431946,1.93339414,153
-2.64522017,-49.46907196,1.94214601,153
2.49016296,-45.67023621,11.76741547,236
2.19704163,-44.04849396,11.28841347,232
-6.22947228,-36.95606384,10.32188171,224
-1.19143951,-53.43764696,3.43484682,166
-7.60616208,-32.82874451,10.27850288,223
0.41356384,-57.95847926,5.23634047,181
-2.02464569,-50.78164063,4.84001726,178
-2.57829559,-49.10889587,4.74354166,177
12.29469788,-54.56503544,4.88267416,178
10.92419922,-58.38839564,5.59528631,184
10.26096069,-56.68722734,5.45914263,183
7.98956024,-56.11551127,5.70001692,185
7.21658813,-57.90194914,6.04703039,188
-1.88283051,-51.00501404,6.33421988,190
-0.39242828,-30.3726593,3.37290949,165
-0.67324341,-30.2350174,3.39004702,165
7.45244324,-44.70717773,5.52455801,183
2.43226349,-43.41629944,5.97702593,187
2.27542603,-41.79187927,5.72153753,185
1.59380829,-41.59511719,5.77834028,186
1.36550629,-42.22943268,5.91652102,187
0.98936951,-58.82089827,8.78908581,211
0.84303772,-45.95587311,6.61971849,193
-0.39094055,-42.92234192,6.26655096,190
-0.93193329,-45.77364502,6.82331747,194
-0.36414612,-30.99724731,4.23404116,173
-6.32564056,-37.48999176,6.11610502,188
6.16185581,-56.74022899,6.11374468,188
0.62541687,-46.44986115,5.50569433,183
0.51425659,-45.88947449,5.44487471,183
-1.81363953,-51.18278656,6.52102179,192
-1.92727173,-50.82092438,6.48810762,192
-0.36441315,-30.96608124,3.51307386,167
-0.65899933,-30.88479767,3.54560846,167
9.96053802,-52.61359606,6.56570333,192
10.01081573,-53.65686235,6.73974222,194
1.07343018,-45.46229706,6.59766287,192
0.76109039,-58.35637889,8.89191765,212
0.59238922,-57.93148253,8.84310478,211
0.55663025,-46.11732635,6.78924746,194
-0.77987183,-42.99527893,6.44669813,191
-1.52521027,-51.83291063,8.09915489,205
-0.66686523,-30.4968811,4.25278276,173
-1.55854309,-29.51682434,4.21939844,172
-7.06629098,-35.31219635,6.10215277,188
13.16064178,-56.85669146,8.62287849,210
9.44859039,-56.26825914,8.99097961,213
1.50236237,-43.31224213,7.39101738,199
1.00362122,-58.68516765,10.70778793,227
0.83104431,-58.24730906,10.6415419,227
0.66963684,-57.8480818,10.58195442,226
-0.69426239,-46.21694336,8.33779377,207
-1.58452118,-51.30429325,9.54849953,217
-1.70685852,-50.99385986,9.50197071,217
-1.82228363,-50.63923035,9.44553322,216
-1.93593109,-50.295961,9.39127106,216
-2.05887878,-49.98456726,9.34445518,216
-2.17747772,-49.66377411,9.29560226,215
-1.94213379,-45.63996277,8.41134876,208
-1.22753418,-31.55588684,5.33402914,182
-1.18085754,-30.30734406,-0.14709472,136
-1.36583984,-30.16620789,-0.11854648,136
6.51527988,-46.34217987,8.67495483,210
-0.62932861,-45.90311584,9.61431736,218
-1.41861237,-46.14925537,9.80118221,219
-1.48337067,-45.31199799,9.60430759,218
-7.2468251,-34.3530899,7.92282814,204
-2.76258314,-43.77237854,0.75556749,143
-7.3728019,-33.87011108,8.82251305,211
-0.14843262,-47.51272736,1.72277469,151
-0.55784882,-47.5675827,1.78261918,152
-1.3633374,-47.88779602,1.9062993,153
-2.04340637,-51.21086273,2.10666722,155
-2.16200531,-50.93573914,2.11422795,155
-2.26777924,-50.55173645,2.1167571,155
-2.38584364,-50.24673615,2.12337178,155
-2.49571455,-49.94288788,2.12867803,155
-2.70636213,-49.31748352,2.13753194,155
-2.81080091,-48.96769104,2.14059419,155
-3.03129042,-48.43013153,2.15336389,155
-1.30784882,-30.52006683,1.34379906,148
-7.59674359,-34.47899017,2.25512284,156
-7.7004118,-34.22755585,2.25743646,156
-7.80548382,-33.97709045,2.26000852,156
-7.98374451,-33.47676239,2.26115006,156
-8.06796146,-33.19397125,2.25952882,156
-6.56477273,-36.00156555,10.33145851,224
-6.6064595,-35.78813324,10.27302116,223
-7.43163574,-33.46930847,9.72495598,219
5.16826355,-42.88231812,1.96352929,154
0.29630768,-57.98247752,3.69856447,168
-1.33162964,-52.75946245,5.1194076,180
-2.05158508,-50.67846832,5.01097769,179
11.91056549,-54.17781267,4.83025068,178
10.98491394,-58.52424452,5.45232004,183
9.32491028,-56.937502,5.40922541,182
8.43312561,-54.47284899,5.18669886,181
8.49457275,-55.90575633,5.35857576,182
6.82591736,-45.80089722,4.26141924,173
8.27277863,-57.84212337,5.61881918,184
7.87611877,-56.18908916,5.45094961,183
7.43298065,-55.29866228,5.38165277,182
3.23954498,-44.71348724,4.46074957,174
-1.17669952,-53.20253191,5.92821402,187
-1.68975342,-51.78624163,5.80093187,186
-1.80664337,-51.4211751,5.7668466,186
-2.03911102,-50.74289093,5.70464605,185
-2.15610779,-50.45991669,5.680767,185
7.12617981,-47.90255127,5.86529917,186
3.54198944,-48.41907654,6.27080053,190
2.34273254,-43.98666534,5.67410654,185
-1.21062744,-52.96800432,7.44761795,200
-2.97191132,-29.74638519,3.92288012,170
5.82364475,-46.11502228,7.01230854,196
3.71442902,-43.25052795,6.6371736,193
1.96284973,-43.74850616,6.89629835,195
0.77273285,-43.47744141,6.95658249,195
-0.96145142,-53.33258305,9.0574984,213
0.18936646,-29.46117554,-0.59433236,132
7.51771271,-46.94558868,8.40210384,208
6.68188965,-44.11225281,7.81244511,203
6.6014539,-45.2322937,8.07815594,205
6.14280521,-47.6813446,8.68210739,210
5.31284821,-46.14528809,8.39531178,208
4.35323059,-42.59718475,7.65343613,201
3.83977234,-41.87267456,7.53000492,200
3.24115479,-41.312677,7.45314545,200
-7.36373055,-34.23954926,7.00163979,196
-1.36194122,-31.24559174,0.18985456,139
8.65888702,-53.0081502,11.33375305,232
6.86160004,-59.2663519,13.15180916,248
6.65162384,-59.00266106,13.09843391,247
4.25171387,-42.81125031,8.93986076,212
3.92352783,-43.15731964,9.06145805,213
3.0809375,-45.5613266,9.78408188,219
2.5576297,-44.86441193,9.64431423,218
0.29038727,-45.63323364,10.07344002,222
-7.41696072,-33.95254669,7.91001171,203
-1.72761047,-43.41480408,1.20290846,147
-2.85121429,-43.0176712,1.288382,148
-1.31729401,-30.72541962,0.93088526,145
3.66681396,-44.89608154,10.881185,229
3.34790527,-43.71444092,10.5460257,226
2.43955719,-45.4621521,11.16713661,231
1.92821228,-45.30526123,11.1675486,231
1.7991153,-45.0172821,11.09103722,230
-7.44253064,-33.60393677,8.79607338,211
6.56927311,-40.11687622,1.41601032,149
6.36256992,-40.18644867,1.44124741,149
5.53934967,-40.47015533,1.54095263,150
-3.14795912,-47.99928436,2.75412816,160
-3.23748243,-47.69851837,2.74558705,160
-3.4359535,-47.1483551,2.73302621,160
-3.52850616,-46.85861359,2.72515267,160
-3.62525404,-46.58543549,2.7188794,160
-3.70740021,-46.29960022,2.71038598,160
-3.8063072,-46.05503998,2.70558423,160
-3.89775312,-45.81852875,2.70066613,160
-9.011607,-30.48356781,2.22989148,156
3.94596588,-43.67761383,11.7929644,236
-2.54235304,-30.62151489,2.51013249,158
13.80009186,-57.80138621,6.89437765,195
12.51611816,-55.45712504,6.61627954,193
9.68916809,-52.72918901,6.38078875,191
5.60077393,-44.00003204,5.30404467,182
5.10532104,-44.89154968,5.4757337,183
5.00458252,-46.38219604,5.71314711,185
5.77655613,-56.22075114,7.18298763,197
4.5414325,-45.41419373,5.59496683,184
3.65098297,-49.58209381,6.3011331,190
-0.16443146,-45.91564331,6.00040907,187
