x,y,z,g
-1.88944519,-50.47788391,9.61853832,218
-1.16304291,-29.97406921,5.34552855,182
-1.26459015,-30.17080078,5.39010614,182
-2.92290724,-47.46100769,9.03274387,213
-3.04537428,-47.0420166,8.95079178,212
-3.1595558,-46.7325531,8.89151424,212
-3.2762326,-46.39133606,8.82567924,211
-3.39164961,-46.06148682,8.76222271,211
-3.50479353,-45.7313858,8.69867271,210
3.94149506,-42.18721161,9.10550159,214
3.96365082,-43.89840088,9.52155727,217
3.34703552,-44.80137787,9.75143856,219
1.85892975,-46.52276001,10.20215172,223
-0.46305359,-45.72352753,10.07339615,222
-0.88424194,-45.44453583,10.01976151,221
-1.59263885,-45.34061584,10.02006477,221
-1.76485718,-45.87908325,10.15793938,222
-2.06830109,-46.2289978,10.25525803,223
-3.00784529,-46.98593292,10.47832817,225
-3.12810028,-46.65525208,10.40306419,225
-3.24638594,-46.32812653,10.32867569,224
-3.36206329,-45.99687347,10.25323433,223
-3.47619093,-45.67305908,10.17962212,223
0.37909424,-47.70084534,1.42342228,149
-1.63108337,-46.48668823,1.44168324,149
3.538396,-45.89582977,2.70333737,160
-3.61820448,-46.41694031,2.93899411,162
9.63190186,-54.60956011,6.3750791,191
5.37143433,-46.80726776,5.56459326,184
4.92063629,-44.06350098,5.21343512,181
1.59553253,-45.99865875,5.70152182,185
1.44524872,-45.57302246,5.65255064,184
0.63291656,-58.127951,7.4491114,200
-0.2090863,-30.328302,3.64975637,168
7.34016907,-44.72635803,6.57889647,192
6.93005859,-47.62561951,7.10597939,197
3.53551971,-42.7087265,6.45600409,191
-2.08409393,-30.24014435,4.66175741,176
-2.44065369,-31.04207764,4.82731146,178
-2.68989075,-30.85124359,4.81211275,177
6.84644806,-45.41446838,8.19177383,206
1.20783722,-46.94070587,8.85368008,212
-0.82449615,-46.82732544,8.97097153,212
-2.89428986,-47.28335724,9.22012562,215
5.65127289,-46.59253082,10.02803177,221
4.53424561,-41.70346985,8.88233704,212
4.45111572,-42.12501678,8.99100536,213
4.45313751,-46.17180786,9.99041122,221
3.04229462,-46.78800354,10.22634071,223
1.93256866,-44.39754639,9.70491833,219
-3.06307447,-46.47471771,10.58265633,226
-3.30141676,-45.82592163,10.44115395,225
7.10486328,-34.59208069,-0.4450866,133
6.16461002,-34.1770874,0.66748804,143
5.97063267,-34.2346817,0.68529839,143
0.29268372,-45.32732544,1.47197622,149
-1.18247498,-44.56482849,1.54324097,150
-1.40544403,-46.46332703,1.62002701,151
-0.97203339,-31.40253601,1.09555286,146
11.28101074,-57.77230284,4.81551928,177
10.81373322,-58.32060084,4.90429396,178
8.2320224,-56.27338634,4.86901945,178
8.11421692,-56.69252214,4.92026991,178
0.9700061,-59.24966649,5.67028898,185
0.78229248,-58.72354344,5.6291036,184
13.81989014,-57.61670897,6.9788546,196
13.44051086,-57.63181899,6.98896164,196
12.75230133,-57.99681304,7.05269569,196
10.17311584,-52.87064562,6.41232676,191
6.76031982,-45.22225342,5.44826979,183
6.2177335,-44.40002594,5.34839911,182
5.47771179,-47.53658447,5.78963465,186
3.31486237,-46.19281158,5.65491766,185
0.32043945,-46.39711151,5.74985403,185
-0.18749512,-29.86091003,3.51777262,167
-0.87915314,-30.13533173,3.5708713,167
-1.72699249,-29.99464569,3.57172579,167
-2.82172621,-29.77560577,3.56799311,167
10.8326236,-56.62130198,8.76427406,211
9.20290863,-55.81167827,8.65055698,210
6.00826084,-45.62877808,6.96183723,196
5.89753544,-45.86165009,7.00363678,196
4.36110413,-47.88485107,7.37755722,199
1.2695285,-42.37045441,6.49594969,192
0.74914276,-42.25317535,6.48740286,192
0.15492737,-30.41407928,4.47127718,175
-2.18513,-29.46161804,4.36809343,174
5.2182666,-45.86509094,8.48064941,208
1.50333893,-45.5821701,8.48704666,208
0.95309937,-47.22586212,8.84046215,211
-1.00108612,-53.0623723,10.0990271,222
-0.97335327,-30.52722321,5.42122835,183
6.79473602,-45.45773468,9.85461945,220
6.80616486,-46.4193512,10.08809036,222
6.23184025,-46.55711517,10.12540573,222
5.21838867,-45.4638916,9.86839432,220
1.74067413,-48.14441071,10.57494492,226
-0.33334625,-46.08146057,10.1187796,222
-1.200755,-46.34964142,10.20760483,223
-1.5686673,-45.15596924,9.92670197,220
-2.34353149,-46.22301636,10.21054596,223
-2.74895704,-47.6408783,10.56945938,226
-2.87139357,-47.31872711,10.49495453,225
1.38986694,-44.63726196,11.18246025,231
1.10149872,-44.25546417,11.08103699,230
0.45642578,-58.45353154,3.65459532,168
8.79620087,-56.98449144,5.15814966,180
-2.24962891,-29.55494843,2.67102689,159
-2.9603833,-30.38767395,2.76857823,160
8.43535339,-57.33508501,4.06927866,171
7.84932434,-56.88846049,4.04615683,171
3.12402832,-45.17233429,3.22804255,164
0.70159637,-58.86705235,4.35167402,174
0.51733887,-58.36837987,4.31680197,173
0.33615601,-57.97273097,4.2899341,173
-0.98145569,-53.94386492,4.00439638,171
-1.13463104,-53.53540239,3.97597784,170
-1.28470886,-53.11451159,3.9466123,170
-1.43155945,-52.6851903,3.91657061,170
-1.5768689,-52.28727922,3.88895983,170
-1.71856964,-51.85364733,3.85835165,169
-2.24898804,-50.30161438,3.74977678,169
-2.37901533,-49.91728363,3.72290987,168
-3.35666931,-47.08525238,3.52551168,167
-3.47030104,-46.76556549,3.50337023,166
8.25169861,-52.58120165,5.36985773,182
6.51005375,-47.22519073,4.79074854,177
4.29495728,-44.20018158,4.48474783,175
3.21653473,-46.14019165,4.72405619,177
2.57237732,-50.60460815,5.24280447,181
1.95253479,-46.08139191,4.74243349,177
0.92020142,-59.25016621,6.25820631,190
0.7321521,-58.74184248,6.20472616,189
0.54763519,-58.20902095,6.14842218,189
-1.10885132,-53.48311863,5.65067095,184
6.27259647,-43.56244812,5.73435492,185
5.44727051,-46.7009903,6.20860189,189
4.98814117,-46.54915771,6.19176668,189
5.63963806,-55.65231547,7.53492683,200
3.86606323,-46.69902954,6.23026175,189
2.56047546,-46.58194122,6.23476023,189
2.01168549,-43.32133636,5.75957865,185
1.50098145,-43.89827118,5.85554213,186
0.58660614,-57.96830974,7.9710173,204
-2.78485382,-29.69046173,3.85655779,169
11.20298492,-58.28953013,9.78951591,219
10.52912628,-55.91356883,9.35527557,216
7.93613159,-46.62384949,7.65796131,201
6.99669373,-47.14799652,7.7564072,202
6.28868687,-45.18662415,7.39979881,199
6.12269413,-46.17482147,7.58218712,201
5.58356964,-43.24047241,7.04645485,196
5.45298492,-44.25262604,7.23342937,198
4.07734406,-42.6390625,6.9489159,195
3.47005951,-44.85148773,7.36441273,199
3.48911774,-47.13327942,7.78534645,202
2.06174957,-43.75989685,7.18508953,197
1.29990112,-45.67966614,7.55448383,201
0.86491882,-43.84319458,7.22408337,198
0.80234253,-58.22784266,9.88457626,220
0.59740936,-43.5449234,7.17474312,197
-0.80420197,-46.1168457,7.68484634,202
-0.99344147,-29.58505402,4.63707155,176
6.66503632,-46.50755463,9.13295597,214
4.5617572,-42.02443848,8.15252251,206
5.50851166,-53.60179338,10.69745773,227
4.17989838,-43.38910065,8.4558062,208
3.52563965,-43.42701874,8.47030205,208
2.57524597,-45.59731445,8.96175617,212
2.6708728,-58.09242079,11.72236198,236
2.09845459,-47.63289032,9.41947407,216
1.20851624,-47.17214355,9.33411163,216
8.67056,-36.2680603,-0.87969985,130
8.51459229,-36.10275421,-0.86868728,130
8.27963745,-36.06111298,-0.8571631,130
7.90820801,-35.90310822,-0.83691135,130
7.64954102,-35.74403534,-0.82186143,130
7.26072418,-45.54915009,10.40747589,225
6.43761265,-45.64983521,10.42752594,225
5.62680542,-45.0135437,10.26182503,223
4.85636627,-43.19073639,9.79371017,219
4.43073761,-41.66106567,9.4014315,216
3.54304993,-45.0034729,10.26665825,223
2.47173035,-45.62287292,10.43819183,225
2.0658313,-45.83171997,10.4981646,225
1.76772034,-44.66783295,11.66200203,235
1.64398682,-44.86972961,11.72399086,236
0.73630249,-59.20513371,2.50769586,158
0.55096924,-58.77358088,2.4932248,158
0.39952576,-49.19000397,2.08296842,154
0.24610626,-49.46938477,2.09832543,155
0.10942566,-48.80825958,2.07288426,154
-0.19750488,-49.24787292,2.09852952,155
-0.33788574,-48.74537811,2.07993382,154
-0.62777222,-48.44615326,2.07336873,154
-0.91956604,-48.29334412,2.07301873,154
-1.26240814,-53.43107042,2.3022601,156
-1.40868652,-52.96113024,2.28526563,156
-1.55811584,-52.63446245,2.27451772,156
-1.70250214,-52.23202715,2.26027364,156
10.19221222,-56.46488414,5.54652494,184
8.29809296,-55.86185679,5.43537897,183
7.8745929,-57.86031947,5.6264562,184
6.21653568,-47.12903748,4.49670023,175
7.50402557,-57.85132823,5.61592287,184
3.16424286,-58.58792338,5.57877058,184
-1.35940826,-52.9209691,4.89170355,178
-1.50218475,-52.4451314,4.84001535,178
-1.64916504,-52.10463915,4.80180925,177
-1.43558777,-30.27857361,2.59580678,159
-1.64212311,-29.80140076,2.54251832,158
-1.8250531,-29.95788727,2.55400628,158
-1.87506378,-29.62153015,2.51867265,158
-2.12382019,-29.61668549,2.51228589,158
-2.30240143,-29.7464386,2.52117223,158
-2.43760908,-30.18551788,2.56239575,158
-2.54794538,-30.37831268,2.57931489,159
-2.5111717,-29.44274292,2.48539418,158
-3.00943983,-31.14730988,2.64630002,159
9.63205444,-52.80826006,6.8474502,195
6.16537296,-44.97013245,5.66802591,185
5.91115391,-46.20613251,5.82856173,186
4.97046387,-44.25236664,5.53340239,184
5.20577728,-48.8829895,6.17237753,189
4.40735352,-43.99201355,5.48101229,183
4.24749481,-45.15049896,5.63456244,184
2.6506015,-41.35856018,5.07113165,180
-0.19519318,-30.19963989,3.47177309,166
-0.2621106,-29.70975647,3.40324587,166
-0.57734192,-29.364534,3.34873671,165
-0.67608917,-29.75287018,3.39954752,166
-0.91056335,-29.50232086,3.35999197,165
-1.06519592,-29.36120758,3.33734507,165
-1.24022186,-29.49054871,3.35113424,165
-1.33821381,-29.68177948,3.37517542,165
-2.152789,-29.56193695,3.34186167,165
-2.35332716,-29.86615906,3.37939734,165
-2.59424866,-29.76101837,3.36032766,165
10.02629578,-55.92315898,9.09827084,214
7.46835052,-47.11746368,7.48993534,200
6.79010498,-44.79000244,7.06504959,196
1.68076813,-43.43292389,6.66386217,193
0.04113495,-29.56704102,4.22993082,173
-0.14581573,-30.25348816,4.34391397,173
-0.47726715,-30.14792023,4.31837934,173
-1.1820401,-29.39935455,4.17481607,172
-1.35793579,-29.52131042,4.19240183,172
9.75569641,-56.59394298,11.06101555,230
6.37393009,-44.94143066,8.49754757,208
6.26975071,-46.18312225,8.75088161,211
6.34940922,-47.75319061,9.08003849,213
0.73058807,-47.12862549,8.760755,211
-0.11175049,-45.91373596,8.48639626,208
-0.26314056,-46.10709534,8.52333969,209
-0.51988495,-45.65605316,8.42332882,208
-0.89869202,-53.25036821,9.99947304,221
-0.37459839,-30.98471985,5.36557859,182
-0.72986877,-31.03362427,5.3685388,182
-3.03708113,-47.21672211,8.70114273,210
-3.15504683,-46.90801392,8.63511127,210
-3.59313429,-45.61651001,8.36015266,207
9.05678284,-35.74312744,-0.89451518,129
8.79706299,-35.60901794,-0.88736169,129
8.41060364,-35.37481842,-0.87583604,130
7.99503815,-35.00029144,-0.85965314,130
3.72579681,-31.39747772,-0.73012557,131
3.32037842,-30.94203339,-0.71682468,131
3.13745605,-30.81283722,-0.71393123,131
2.9465152,-30.63137207,-0.70930353,131
2.67422211,-30.45569,-0.70614686,131
2.57372009,-30.26345978,-0.70019307,131
2.39572632,-30.12891541,-0.69763723,131
2.13417542,-29.91130219,-0.69340005,131
1.78294098,-29.51543579,-0.68423953,131
4.46915924,-41.85271606,9.10076469,214
3.1476413,-44.89423523,9.79405636,219
1.08065521,-44.54042969,9.64156765,218
-0.3014325,-45.63831482,9.87624115,220
-0.57799042,-45.73793945,9.89462799,220
-0.99756897,-45.66054688,9.86690086,220
-1.26822937,-45.44820557,9.8097052,220
-1.6665448,-45.20066986,9.74189133,219
-2.14964569,-46.15502319,9.96782059,221
-2.44125593,-46.24121246,9.98463577,221
-2.71946991,-47.9406601,10.39678139,225
-2.84019745,-47.59660492,10.31089539,224
-2.95745314,-47.24056396,10.22221321,223
-3.07501448,-46.91517029,10.14110512,222
-1.11338318,-31.35688171,0.05322069,137
6.06519138,-40.11939392,1.36521763,148
-1.54712952,-52.54754076,3.21452135,164
-2.35999573,-50.21722565,3.0388946,162
-2.48697174,-49.82459412,3.00954527,162
-2.61621368,-49.49930725,2.98458094,162
12.38838684,-55.54432902,6.0255031,188
10.49277222,-55.99113688,6.2004394,189
4.77976715,-44.08632813,4.98153013,179
1.79062378,-40.82192383,4.74446005,177
1.39167511,-45.9832016,5.45839495,183
0.50980865,-58.03751204,7.12297958,197
0.28873932,-46.1065155,5.54956144,184
-2.3250531,-49.79926453,6.22184366,189
-2.81899488,-29.47255096,3.55362982,167
13.53474152,-57.28285441,8.05665058,205
10.51212036,-57.26593242,8.21628613,206
5.34981262,-45.92271576,6.61013025,193
2.65118896,-41.97156677,6.11348719,188
2.63478577,-44.10094604,6.47403711,191
2.38284027,-41.54342041,6.05866713,188
1.78653442,-42.27700958,6.22188562,189
1.68565094,-43.39903412,6.41813272,191
1.55421173,-43.14025269,6.38318056,191
0.00530731,-43.95560608,6.62684626,193
-0.03299988,-29.76622162,4.23278135,173
-0.90952576,-29.47682343,4.24685472,173
4.59737885,-45.7999054,8.0663752,205
3.87895691,-47.31453094,8.4198851,208
3.356763,-42.04152069,7.3718018,199
3.05561554,-43.30230103,7.64891857,201
1.93912994,-40.88800964,7.22580952,198
1.99781525,-46.72448883,8.41891331,208
0.87469208,-46.5391861,8.45671791,208
0.45849335,-44.46798859,8.06040615,205
0.29303467,-46.85443268,8.56155437,209
0.17441284,-46.09060059,8.41341061,208
-1.07754028,-52.93845568,9.90778297,220
-1.2247113,-52.46767626,9.82202095,220
-1.35943878,-51.97365007,9.73056168,219
-0.99032867,-30.03553925,5.2061252,181
-1.18227661,-30.39176331,5.29374403,182
-3.22968519,-46.58632813,8.7692799,211
8.7435733,-57.20324168,12.04459709,238
8.22266113,-56.19193468,11.82718796,237
6.43046391,-46.13952789,9.50021595,217
5.92635929,-45.56390533,9.38754601,216
4.56853973,-45.91668854,9.54682678,217
4.13908112,-44.30901489,9.18357986,214
3.1156131,-47.30923615,9.96941704,221
2.60453522,-45.5282074,9.57129616,218
2.36973297,-46.76075897,9.88402695,220
1.90322601,-45.2164856,9.54127258,217
1.61612427,-44.58138428,9.40671867,216
0.9488269,-44.82470856,9.51085991,217
-0.2947644,-45.94564972,9.87089104,220
-2.24080933,-45.82756958,9.99192184,221
-3.14905775,-46.52012024,10.23304695,223
5.25450623,-44.90034637,10.70657104,227
4.15859711,-42.09234009,9.98302406,221
2.94936096,-45.05279694,10.87841362,229
2.76387512,-44.19116364,10.6494574,227
2.49619019,-44.18378601,10.66407722,227
2.36695587,-44.36818848,10.72373718,227
2.1553775,-45.99929962,11.19258636,231
1.98319733,-45.07654724,10.9462542,229
1.86065399,-45.46338806,11.06225342,230
1.72005188,-45.17485199,10.99131531,229
1.03887665,-45.21155701,11.04789871,230
3.89079773,-34.58754883,0.7801413,143
-1.31441772,-44.45070038,1.41071171,149
-2.00731171,-43.28206787,1.42188591,149
1.38446533,-44.88733063,12.39902824,241
7.66975891,-57.84855101,2.96015162,162
11.09902679,-58.47537062,4.61363691,176
9.88281738,-58.01054225,4.65106958,176
9.3245517,-56.96775255,4.58737558,175
-1.96621216,-51.07764587,4.77954096,177
-2.37585724,-29.70681915,2.71852082,160
-2.90547407,-30.00881348,2.7833373,160
13.60878479,-57.71121428,7.69108051,202
12.49598419,-56.12648234,7.56769699,201
11.54893982,-57.71733699,8.00339931,204
11.2222644,-57.87510142,8.08182758,205
9.93332397,-53.98533831,7.5628056,201
8.58112061,-57.36290202,8.39132923,208
6.83841431,-47.6414505,6.86896128,195
6.15752232,-46.84081421,6.8265819,194
4.77226746,-45.77012787,6.84357924,195
4.50660431,-45.86650238,6.90252775,195
3.77789795,-43.57353363,6.59313292,192
3.42284882,-42.15760956,6.38734812,191
1.9294635,-42.13442383,6.61763948,193
1.06690704,-44.09328613,7.11821312,197
-0.9090451,-53.50561724,9.17773575,214
-0.79307068,-47.0367218,7.96536392,204
-0.87734497,-45.7159668,7.73507923,202
-0.99763,-45.30412445,7.67924446,202
-1.13931549,-45.45757446,7.73107666,202
11.62698853,-56.60308299,9.65375751,218
3.19965088,-43.61781464,8.05411572,205
-1.92909515,-45.49130402,9.3090424,215
-3.63270081,-45.51331482,9.60456318,218
2.57192719,-29.49847565,-0.73690191,131
2.13410675,-30.11567078,-0.68065944,131
1.98145782,-30.26782379,-0.65971485,131
1.82682526,-30.53079376,-0.64184919,132
1.67098724,-30.7368103,-0.62236944,132
-0.95215881,-29.6446167,-0.18077278,135
-1.18831146,-29.60763702,-0.14508778,136
6.9151889,-45.94062958,9.47771019,217
6.36752903,-56.51729045,12.28524727,240
4.42726624,-46.39908752,9.96739334,221
1.45856201,-45.00040588,10.0739283,222
8.44324982,-33.4427124,-0.96808067,129
7.78526794,-35.57975159,-0.8176724,130
7.45711243,-36.4500824,-0.74690118,131
5.66075623,-45.28312836,10.96704239,229
1.9133197,-44.62494812,11.35035843,233
1.63851654,-44.10852966,11.24201149,232
-6.47261727,-36.2545639,10.39760918,225
5.2659198,-34.6802536,0.6522941,142
0.88290131,-49.42323456,1.98371858,154
0.30898773,-48.80749664,2.04957742,154
-1.65322388,-52.36245975,2.50407285,158
-1.79108704,-51.94957933,2.50793141,158
-1.92747009,-51.57480059,2.51374406,158
-2.44948042,-50.26770935,2.53918809,158
-1.11303986,-31.086763,1.54005188,150
-2.80995405,-49.15929565,2.54799909,158
0.74825012,-59.10852261,4.26845068,173
0.57458221,-58.56780467,4.25430197,173
-1.87197388,-51.48746691,4.09834856,171
-2.0063504,-51.0899826,4.08841318,171
-2.63216675,-49.25824127,4.04479689,171
-2.75020063,-48.949823,4.03948778,171
-1.8397702,-30.13398132,2.45118875,158
-2.32070387,-29.97322998,2.51182908,158
-3.03315962,-30.729776,2.67692441,159
-3.15259016,-30.93815765,2.71099442,160
8.11934387,-56.51357493,4.67176146,176
-0.50591553,-30.41858063,3.12095636,163
-1.83975494,-29.5882431,3.23768896,164
-2.03974426,-29.86416779,3.29986471,165
13.08027374,-55.86951647,5.600954,184
10.86563599,-56.44700823,6.03707594,188
8.12698853,-52.42444048,5.87336916,186
8.23029053,-57.70787261,6.64037413,193
7.86798584,-57.74992976,6.70380587,193
5.46980011,-47.29120789,5.53218645,184
4.18259155,-43.96144257,5.24182409,181
1.3117038,-42.91199646,5.53990835,184
-0.10182465,-43.04139099,5.787651,186
13.25882446,-55.39197001,6.05159182,188
12.33642303,-55.91940532,6.31378263,190
9.4157077,-54.38256273,6.60786814,192
9.03314697,-53.11603746,6.4677915,191
7.56242859,-45.24645386,5.42585749,183
6.90395844,-46.32777557,5.73233313,185
6.45904362,-44.15840302,5.45262522,183
6.26721775,-43.71349487,5.41434568,182
6.16175663,-47.07472382,5.99851507,187
2.27910339,-43.55241547,6.14684004,189
1.89891541,-43.56183777,6.22118944,189
-0.26761139,-46.69353638,7.16288513,197
8.2572757,-54.47611437,8.60127396,209
5.79971897,-44.09314117,6.93799585,195
4.8367511,-43.63236389,7.02457661,196
2.41257202,-40.64833984,6.87353987,195
2.17764008,-40.63932953,6.91671366,195
1.61398041,-43.13055573,7.53494019,200
1.50976288,-45.78076324,8.09767384,205
0.83360016,-45.7157074,8.21502251,206
0.68446838,-46.81356964,8.4687199,208
